#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="Mascot.t:H3N2" spec="beast.mascot.distribution.Mascot">
#            <dynamics dimension="3" id="Constant.t:H3N2" spec="beast.mascot.dynamics.Constant">
#                <parameter dimension="3" id="NeConstant.t:H3N2" lower="0.0" name="Ne" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter dimension="6" id="migrationConstant.t:H3N2" lower="0.0" name="backwardsMigration" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <typeTrait id="typeTraitSet.t:H3N2" spec="mascot.util.InitializedTraitSet" traitname="type" value="A/New_York/402/2001|CY003088|2001.986301|New_York=New_York,A/New_York/273/2001|CY001720|2001.991781|New_York=New_York,A/Canterbury/81/2000|CY008788|2000.721311|New_Zealand=New_Zealand,A/New_York/152/2000|CY001136|2000.046448|New_York=New_York,A/Hong_Kong/CUHK20292/2000|EU856896|2000.027322|Hong_Kong=Hong_Kong,A/New_York/169/2000|CY000657|2000.005464|New_York=New_York,A/Hong_Kong/CUHK20294/2000|EU856897|2000.030055|Hong_Kong=Hong_Kong,A/New_York/437/2000|CY003272|2000.030055|New_York=New_York,A/Hong_Kong/CUHK22163/2000|EU856926|2000.174863|Hong_Kong=Hong_Kong,A/Hong_Kong/CUHK20173/2000|EU856890|2000.016393|Hong_Kong=Hong_Kong,A/New_York/436/2000|CY003264|2000.024590|New_York=New_York,A/Canterbury/149/2001|CY009436|2001.613699|New_Zealand=New_Zealand,A/Waikato/5/2001|CY013072|2001.367123|New_Zealand=New_Zealand,A/Hong_Kong/CUHK51431/2001|EU857032|2001.983562|Hong_Kong=Hong_Kong,A/Waikato/5/2000|CY011960|2000.661202|New_Zealand=New_Zealand,A/Waikato/17/2000|CY013397|2000.724044|New_Zealand=New_Zealand,A/Canterbury/75/2000|CY016403|2000.702186|New_Zealand=New_Zealand,A/Auckland/589/2000|CY023002|2000.740437|New_Zealand=New_Zealand,A/Auckland/588/2000|CY022501|2000.732240|New_Zealand=New_Zealand,A/Hong_Kong/1269/2001|KP457669|2001.657534|Hong_Kong=Hong_Kong,A/Hong_Kong/CUHK26969/2000|EU856954|2000.573770|Hong_Kong=Hong_Kong,A/Hong_Kong/CUHK24510/2001|EU856945|2001.534247|Hong_Kong=Hong_Kong,A/Hong_Kong/1585/2000|KP456729|2000.546448|Hong_Kong=Hong_Kong,A/Hong_Kong/CUHK27157/2000|EU856956|2000.592896|Hong_Kong=Hong_Kong">
#                    <taxa id="TaxonSet.1" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </typeTrait>
#            </dynamics>
#            <structuredTreeIntervals id="StructuredTreeIntervals.t:H3N2" spec="beast.mascot.distribution.StructuredTreeIntervals">
#                <tree id="Tree.t:H3N2" spec="beast.evolution.tree.Tree">
#                    <trait id="dateTrait.t:H3N2" spec="beast.evolution.tree.TraitSet" traitname="date" value="A/New_York/402/2001|CY003088|2001.986301|New_York=2001.986301,A/New_York/273/2001|CY001720|2001.991781|New_York=2001.991781,A/Canterbury/81/2000|CY008788|2000.721311|New_Zealand=2000.721311,A/New_York/152/2000|CY001136|2000.046448|New_York=2000.046448,A/Hong_Kong/CUHK20292/2000|EU856896|2000.027322|Hong_Kong=2000.027322,A/New_York/169/2000|CY000657|2000.005464|New_York=2000.005464,A/Hong_Kong/CUHK20294/2000|EU856897|2000.030055|Hong_Kong=2000.030055,A/New_York/437/2000|CY003272|2000.030055|New_York=2000.030055,A/Hong_Kong/CUHK22163/2000|EU856926|2000.174863|Hong_Kong=2000.174863,A/Hong_Kong/CUHK20173/2000|EU856890|2000.016393|Hong_Kong=2000.016393,A/New_York/436/2000|CY003264|2000.024590|New_York=2000.024590,A/Canterbury/149/2001|CY009436|2001.613699|New_Zealand=2001.613699,A/Waikato/5/2001|CY013072|2001.367123|New_Zealand=2001.367123,A/Hong_Kong/CUHK51431/2001|EU857032|2001.983562|Hong_Kong=2001.983562,A/Waikato/5/2000|CY011960|2000.661202|New_Zealand=2000.661202,A/Waikato/17/2000|CY013397|2000.724044|New_Zealand=2000.724044,A/Canterbury/75/2000|CY016403|2000.702186|New_Zealand=2000.702186,A/Auckland/589/2000|CY023002|2000.740437|New_Zealand=2000.740437,A/Auckland/588/2000|CY022501|2000.732240|New_Zealand=2000.732240,A/Hong_Kong/1269/2001|KP457669|2001.657534|Hong_Kong=2001.657534,A/Hong_Kong/CUHK26969/2000|EU856954|2000.573770|Hong_Kong=2000.573770,A/Hong_Kong/CUHK24510/2001|EU856945|2001.534247|Hong_Kong=2001.534247,A/Hong_Kong/1585/2000|KP456729|2000.546448|Hong_Kong=2000.546448,A/Hong_Kong/CUHK27157/2000|EU856956|2000.592896|Hong_Kong=2000.592896">
#                        <taxa alignment="@H3N2" id="TaxonSet.H3N2" spec="beast.evolution.alignment.TaxonSet"/>
#                    </trait>
#                    <taxonset idref="TaxonSet.H3N2"/>
#                </tree>
#            </structuredTreeIntervals>
#            <tree idref="Tree.t:H3N2"/>
#        </distribution>
#        <prior id="NeConstantPrior.t:H3N2" name="distribution" x="@NeConstant.t:H3N2">
#            <LogNormal id="LogNormalDistributionModel.13" name="distr">
#                <parameter estimate="false" id="RealParameter.102" name="M" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <parameter estimate="false" id="RealParameter.103" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="5.0">1.0</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ClockPrior.c:H3N2" name="distribution">
#            <parameter id="clockRate.c:H3N2" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.12" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.100" name="M" spec="beast.core.parameter.RealParameter">0.005</parameter>
#                <parameter estimate="false" id="RealParameter.101" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="5.0">0.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="FrequenciesPrior.s:H3N2" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:H3N2" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.7" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:H3N2" name="distribution">
#            <parameter id="gammaShape.s:H3N2" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:H3N2" name="distribution">
#            <parameter id="kappa.s:H3N2" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="migrationConstantPrior.t:H3N2" name="distribution" x="@migrationConstant.t:H3N2">
#            <Exponential id="Exponential.2" name="distr">
#                <parameter id="RealParameter.4" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@H3N2" id="treeLikelihood.H3N2" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:H3N2">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:H3N2" shape="@gammaShape.s:H3N2" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:H3N2" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:H3N2" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:H3N2" kappa="@kappa.s:H3N2" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:H3N2" id="estimatedFreqs.s:H3N2" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:H3N2" id="StrictClock.c:H3N2" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	kappa	gammaShape	Mascot	NeConstant.Hong_Kong	NeConstant.New_York	NeConstant.New_Zealand	b_migrationConstant.Hong_Kong_to_New_York	b_migrationConstant.Hong_Kong_to_New_Zealand	b_migrationConstant.New_York_to_Hong_Kong	b_migrationConstant.New_York_to_New_Zealand	b_migrationConstant.New_Zealand_to_Hong_Kong	b_migrationConstant.New_Zealand_to_New_York	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
0	-5884.698827365888	-5609.614038812596	-275.0847885532925	-5609.614038812596	4.688873936286107	1.0	2.0	1.0	-36.69566223102924	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.25	0.25	0.25	0.25
1000	-2709.465026763977	-2592.9390768265057	-116.52594993747131	-2592.9390768265057	2.7661142251609476	0.14532428357112695	2.0	1.0	-13.539656652991836	0.6680625864969932	1.0908647828199605	0.9242295783991912	0.6590153272359902	2.206457192290723	0.7284593869860797	1.3233268384496113	1.7480525255162156	0.8794814922197158	0.2649705904229368	0.25	0.24170303218336078	0.24332637739370241
2000	-2138.6046089129804	-2084.596268333057	-54.00834057992346	-2084.596268333057	2.0697435193698923	0.038550069032007715	2.0	1.0	-10.073163240311723	0.32559280926224343	1.4374040563245967	0.9242295783991912	0.5972764731962792	1.3982445663441048	1.1831522363004816	1.0540881014935546	2.4058282517526695	1.132960503264612	0.2649705904229368	0.2567550066792463	0.24170303218336078	0.2365713707144561
3000	-1985.6316516466593	-1959.4879750075443	-26.1436766391151	-1959.4879750075443	2.2608836489365665	0.007353364679515692	2.0	1.0	-14.69687537356012	0.17418300270741408	2.1599352943164827	1.051941774749899	0.611043882929433	1.0755399124521277	2.8197002282726396	0.7762473051918335	2.4023444066179622	1.2307929161926692	0.2655769992749014	0.2567550066792463	0.24109662333139614	0.2365713707144561
4000	-1971.9572123874473	-1940.5132705715844	-31.443941815862985	-1940.5132705715844	2.5473209124059757	0.006583626417150161	4.084216144775118	1.0	-22.80719643562682	0.27805785631506524	1.5230776434958102	0.7378849340068434	0.28415936087131005	0.7413612904535064	2.1799448130300565	0.7539724249842089	2.2696905733101507	0.9973851494266964	0.29011201757619093	0.2567550066792463	0.23342663241721104	0.21970634332735173
5000	-1959.5311661894896	-1918.4286172408688	-41.10254894862072	-1918.4286172408688	2.530922575429864	0.005716674699696529	8.145307097659606	0.6333640100693719	-30.910224586728095	1.0197256404219894	1.654017402394045	0.6680211389054775	0.2947998831682893	0.5157730638172285	4.15529514810231	0.6419648363453467	1.7089102958007587	0.946388577025725	0.29011201757619093	0.2567550066792463	0.23342663241721104	0.21970634332735173
6000	-1951.189554448778	-1912.7182451650601	-38.47130928371777	-1912.7182451650601	2.8111330984006013	0.004123094385175164	4.762129456476562	0.6333640100693719	-32.08260140980769	0.5012621262348217	1.4966645297970378	0.6705075026962282	0.34222528072774516	0.40013005338421426	2.2115245326960697	0.4950959778285769	2.093071303610478	0.6901712804390009	0.294333852757802	0.2538868039002775	0.22909322799324755	0.22268611534867286
7000	-1953.2417947894724	-1912.9891814857504	-40.252613303722065	-1912.9891814857504	3.227598768492818	0.0041285143304712005	5.89791555116287	0.6333640100693719	-32.08595977473569	0.6808160179581549	0.8646506777215959	0.7248070177648916	0.29204517817428743	0.39965997093631145	3.243051554720184	0.8304565940281983	2.4002388021345777	0.9695087244948776	0.300960757920987	0.23863593957639193	0.23918047605245826	0.22122282645016275
8000	-1952.4553673343864	-1910.974863990262	-41.480503344124436	-1910.974863990262	4.394836088772584	0.004241521004412368	5.89791555116287	0.6697493324234041	-33.77888110158562	1.1530599685295648	1.366082986781234	0.6380375115974792	0.1955293628644286	0.27538800508725786	2.60769463726485	0.6233645170173425	2.774443472075905	0.31329848800037025	0.300960757920987	0.23863593957639193	0.23918047605245826	0.22122282645016275
9000	-1962.444564406081	-1909.9115084051616	-52.53305600091956	-1909.9115084051616	3.6167906024558856	0.0036152058810421644	4.224603895065726	0.6697493324234041	-43.53889193580916	1.535264137333925	1.5659909292347411	0.2763190529477053	0.15801303793820223	0.21113887585653185	2.971240296112169	0.439021238680058	3.4815940542311754	0.45370444368701396	0.300960757920987	0.23863593957639193	0.23918047605245826	0.22122282645016275
10000	-1951.369179292152	-1907.9322265710769	-43.43695272107519	-1907.9322265710769	3.547125419388711	0.0042852920823727185	4.083141315659355	0.5313330024457448	-36.41216404150469	1.5901022630582076	2.773557733943203	0.5613884049896559	0.22274941371849813	0.26999410957797776	1.5467604021889534	0.5287958939523999	2.2807209135679596	0.38345272972583816	0.300960757920987	0.23537894999117015	0.23568512716969317	0.22797516491814962
11000	-1965.9690830884479	-1909.4112929817015	-56.55779010674636	-1909.4112929817015	3.7300274869277397	0.003850238540297051	4.083141315659355	0.5313330024457448	-47.94297506816765	2.078991935358693	1.6330248710584574	1.0622581031115155	0.2531743337360387	0.18272719795013773	2.3515913663914634	0.7581845352368148	2.721886011101869	0.3881357592516837	0.300960757920987	0.23537894999117015	0.23568512716969317	0.22797516491814962
12000	-1959.1111840977287	-1908.2155680829806	-50.89561601474811	-1908.2155680829806	3.2788730672350366	0.004337328122426207	4.325367274529637	0.2836121597975526	-41.5950972007056	2.492860302100119	1.1924395350772838	1.1546721805858169	0.1781915846552409	0.20016960550225793	3.6879170657239495	1.1613724185516994	1.97633414152781	0.5136384656994174	0.300960757920987	0.23537894999117015	0.23568512716969317	0.22797516491814962
13000	-1965.442204023067	-1908.4703238052612	-56.97188021780596	-1908.4703238052612	4.124723628060525	0.003393667704793463	4.173769158525496	0.2659174994695085	-46.42847267307357	1.9483027730400426	1.447649691989602	1.4995221841963713	0.18688587482129426	0.24458134732416406	3.8273900617594885	1.2917100280609828	2.1470385744677993	0.5160952792611448	0.29816758335053406	0.23537894999117015	0.23568512716969317	0.23076833948860256
14000	-1967.8472067693417	-1911.6738212822847	-56.17338548705696	-1911.6738212822847	3.5881543677711996	0.0038748246055283304	6.051127405900464	0.28357913461002093	-46.08152148234083	3.353171077442568	1.880023156468272	0.9099607061061502	0.25877445776525565	0.19841358965944791	3.6433694074197707	0.7184232386668192	1.6211720254018918	0.40190177988569026	0.29816758335053406	0.23537894999117015	0.23568512716969317	0.23076833948860256
15000	-1951.4460428067225	-1904.4455801992344	-47.000462607488174	-1904.4455801992344	3.8715367016674227	0.004087902457739985	6.051127405900464	0.3816852079005956	-38.89279213930127	1.998222254706685	2.5085883893325867	0.5631778412302066	0.26294669819912514	0.16080632331315656	3.4328334622789343	0.4241474193367174	1.1159567598528068	0.2954806966469276	0.29816758335053406	0.23537894999117015	0.23350206863057915	0.23295139802771658
16000	-1962.8266912052254	-1911.1278436425484	-51.69884756267698	-1911.1278436425484	3.482852033155557	0.002771598746690208	4.995333538958047	0.3816852079005956	-42.77451814221848	1.528139493032664	2.2382032023871226	0.6042441499247143	0.14012957026605083	0.1807580606417064	3.2877529281642497	0.45752935925130234	1.0802241345278147	0.3610048257203755	0.29816758335053406	0.23537894999117015	0.23350206863057915	0.23295139802771658
17000	-1967.7750971780301	-1916.31259183366	-51.46250534437011	-1916.31259183366	3.943231681145158	0.0038845798784205646	4.995333538958047	0.3816852079005956	-43.064712043587654	1.3963032920332117	4.291891471430612	0.9526860345647362	0.0994029467821841	0.23205215059310846	2.719817067956222	0.3737847248237623	1.0072595473167818	0.7246483077457919	0.30121084122779995	0.23743320571084978	0.23350206863057915	0.22785388443077104
18000	-1964.101390881675	-1911.3210502226589	-52.780340659015906	-1911.3210502226589	3.6048666324150482	0.0026884165831961826	4.995333538958047	0.7849926660330857	-43.797088249667404	1.5243144850688655	3.5843842986560817	0.6727716477794183	0.044266281627847154	0.3424608016152701	1.440158329280341	0.4272716661854936	0.9853850581800272	0.6573822841464099	0.30121084122779995	0.23743320571084978	0.23350206863057915	0.22785388443077104
19000	-1958.1521484099435	-1910.715763463123	-47.436384946820475	-1910.715763463123	3.1785870836632277	0.004716316799739735	3.6023434096742073	0.7643040469898958	-40.807509434565254	2.086404073915882	2.192569811419054	0.5975899153985341	0.04941568264510672	0.29181263944131003	1.9547885669935061	0.29075159293157005	1.2580921306019248	0.915227901317001	0.30121084122779995	0.23248284112064427	0.24238199352198728	0.22392432412956842
20000	-1961.090889189236	-1912.47501204389	-48.61587714534592	-1912.47501204389	3.354573948295881	0.00344382971871024	3.6023434096742073	1.2978706396237638	-40.177684228820155	2.066415225239966	1.8573849763129655	0.8893499526896135	0.07832572108607094	0.263192896807831	2.313843359593284	0.28645174661522427	1.5235778876298687	0.9843721849614813	0.30121084122779995	0.23557271231816074	0.2392921223244708	0.22392432412956842
21000	-1954.5020387300126	-1905.2025383158873	-49.29950041412521	-1905.2025383158873	3.6634269048167694	0.0035413752844381512	6.378438783542115	1.817272650991455	-41.2232066668503	1.424383231954523	1.3666508102371187	0.5342098760136179	0.08527856530506196	0.22489114081925551	1.83157221010477	0.42641068903019097	1.6738083525558802	1.008887254951838	0.30825617896557655	0.23557271231816074	0.2322677909025357	0.22390331781372697
22000	-1958.146698208657	-1908.6572766510146	-49.48942155764244	-1908.6572766510146	3.5697015095653977	0.0032107594334949375	6.378438783542115	2.494096102766604	-38.99020477743498	1.9225392449358385	1.4851927026558904	0.8389120194754515	0.06833167872959935	0.29017089760239584	2.4457022729615305	0.3525624026307563	1.5023805753245332	1.0332931125652274	0.30825617896557655	0.23557271231816074	0.2322677909025357	0.22390331781372697
