#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution contemp="true" id="BDSKY_Contemp.t:hcv" spec="beast.evolution.speciation.BirthDeathSkylineModel">
#            <parameter id="origin_BDSKY_Contemp.t:hcv" lower="0.0" name="origin" spec="beast.core.parameter.RealParameter" upper="Infinity">1000.0</parameter>
#            <parameter id="rho_BDSKY_Contemp.t:hcv" lower="0.0" name="rho" spec="beast.core.parameter.RealParameter" upper="1.0">0.01</parameter>
#            <parameter dimension="10" id="reproductiveNumber_BDSKY_Contemp.t:hcv" lower="0.0" name="reproductiveNumber" spec="beast.core.parameter.RealParameter" upper="Infinity">2.0</parameter>
#            <parameter id="becomeUninfectiousRate_BDSKY_Contemp.t:hcv" lower="0.0" name="becomeUninfectiousRate" spec="beast.core.parameter.RealParameter" upper="Infinity">1.0</parameter>
#            <parameter estimate="false" id="samplingProportion_BDSKY_Contemp.t:hcv" name="samplingProportion" spec="beast.core.parameter.RealParameter">0.0</parameter>
#            <tree id="Tree.t:hcv" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.hcv" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="becomeUninfectiousRatePrior_BDSKY_Contemp.t:hcv" name="distribution" x="@becomeUninfectiousRate_BDSKY_Contemp.t:hcv">
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.15" name="M" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <parameter estimate="false" id="RealParameter.16" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="FrequenciesPrior.s:hcv" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:hcv" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:hcv" name="distribution">
#            <parameter id="gammaShape.s:hcv" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="originPrior_BDSKY_Contemp.t:hcv" name="distribution" x="@origin_BDSKY_Contemp.t:hcv">
#            <LogNormal id="LogNormalDistributionModel.01" name="distr">
#                <parameter estimate="false" id="RealParameter.151" name="M" spec="beast.core.parameter.RealParameter">5.0</parameter>
#                <parameter estimate="false" id="RealParameter.161" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="5.0">0.5</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="RateACPrior.s:hcv" name="distribution">
#            <parameter id="rateAC.s:hcv" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:hcv" name="distribution">
#            <parameter id="rateAG.s:hcv" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:hcv" name="distribution">
#            <parameter id="rateAT.s:hcv" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:hcv" name="distribution">
#            <parameter id="rateCG.s:hcv" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:hcv" name="distribution">
#            <parameter id="rateGT.s:hcv" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="reproductiveNumberPrior_BDSKY_Contemp.t:hcv" name="distribution" x="@reproductiveNumber_BDSKY_Contemp.t:hcv">
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.17" name="M" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <parameter estimate="false" id="RealParameter.18" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="rhoPrior_BDSKY_Contemp.t:hcv" name="distribution" x="@rho_BDSKY_Contemp.t:hcv">
#            <Beta id="Beta.0" name="distr">
#                <parameter estimate="false" id="RealParameter.13" name="alpha" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.14" name="beta" spec="beast.core.parameter.RealParameter">9999.0</parameter>
#            </Beta>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@hcv" id="treeLikelihood.hcv" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:hcv">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:hcv" shape="@gammaShape.s:hcv" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:hcv" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:hcv" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:hcv" rateAC="@rateAC.s:hcv" rateAG="@rateAG.s:hcv" rateAT="@rateAT.s:hcv" rateCG="@rateCG.s:hcv" rateGT="@rateGT.s:hcv" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:hcv" lower="0.0" name="rateCT" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <frequencies frequencies="@freqParameter.s:hcv" id="estimatedFreqs.s:hcv" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:hcv" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:hcv" name="clock.rate" spec="beast.core.parameter.RealParameter">7.9E-4</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	gammaShape	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	rateAC	rateAG	rateAT	rateCG	rateGT	BDSKY_Contemp	origin_BDSKY_Contemp	rho_BDSKY_Contemp	becomeUninfectiousRate_BDSKY_Contemp	reproductiveNumber_BDSKY_Contemp.1	reproductiveNumber_BDSKY_Contemp.2	reproductiveNumber_BDSKY_Contemp.3	reproductiveNumber_BDSKY_Contemp.4	reproductiveNumber_BDSKY_Contemp.5	reproductiveNumber_BDSKY_Contemp.6	reproductiveNumber_BDSKY_Contemp.7	reproductiveNumber_BDSKY_Contemp.8	reproductiveNumber_BDSKY_Contemp.9	reproductiveNumber_BDSKY_Contemp.10
0	-27796.93023359402	-26420.8011152433	-1376.1291183507194	-26420.8011152433	2.054497895505936	1.0	0.25	0.25	0.25	0.25	1.0	1.0	1.0	1.0	1.0	-1232.5069697964216	1000.0	0.01	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
3000	-8960.223815341868	-8529.705842833175	-430.517972508693	-8529.705842833175	420.7364011962385	1.0	0.25413640599804965	0.2585444364147852	0.2331537790572503	0.25416537852991483	0.807975385192277	3.0999880299815117	1.0	0.9682425338354783	1.0	-366.48637241868676	606.9632033999453	0.0033024568109129428	0.32292041524923076	0.7329172105722688	0.7498335777526823	1.1884503358590786	1.0805289099360544	0.9847482619342768	0.9566765518295661	1.080894629969708	1.0456010790220063	1.0060652685506275	1.1066892144076579
6000	-7902.019497618078	-7513.3271748785155	-388.6923227395625	-7513.3271748785155	421.99951725253464	1.0	0.25006960395466565	0.27259162459011005	0.2331537790572503	0.244184992397974	0.45031125682204265	3.0999880299815117	0.5935385580682837	0.1538695801326461	0.5911499314434809	-351.5896882160503	533.4472762352698	0.001102995264859065	0.423018157562376	0.5247332319976366	0.43739978897786663	1.0293442091285205	1.0113964044900299	1.1601699053449435	0.9489229564822836	1.0008174547672728	1.0617355796330301	1.041603537896756	1.1024486676160876
9000	-6874.675132393938	-6520.715095934813	-353.96003645912555	-6520.715095934813	327.34694383814207	0.773893835101114	0.23653955054914144	0.2965016014624307	0.22634541739614222	0.2406134305922857	0.24665558385010472	1.6849087686625142	0.30684834530288163	0.1432238326576522	0.3104566395080468	-323.23922546025045	690.6077329763472	4.7425200179808846E-4	0.5805916937541883	0.9038275511236683	1.1871311903357653	0.6848551373766567	1.1811247159664604	0.8689282297304384	1.0641678958328626	1.0580287922885299	1.0001111778819358	1.0679373296527632	1.1056034037186042
12000	-6660.329848977462	-6319.380216108212	-340.949632869249	-6319.380216108212	354.32773980516976	0.5587052307958829	0.23653955054914144	0.2965016014624307	0.22634541739614222	0.2406134305922857	0.1539306910554747	0.989336432765581	0.1738150606574918	0.1432238326576522	0.2813807819768627	-314.37714410196793	700.6865312766363	2.941161781894353E-4	0.6346007964121738	0.3822314282000861	1.1792572499250524	0.7736920789046214	1.1564279553027597	0.8268101864175988	1.1934689633727975	1.0962238721771034	0.7473605307107697	1.068711096942912	1.1055706341490357
15000	-6620.521197412451	-6277.759519607134	-342.7616778053174	-6277.759519607134	343.43554124392443	0.5051393732978072	0.22468340836044554	0.3022115318966332	0.23249162915063565	0.2406134305922857	0.1324617407446437	0.989336432765581	0.1738150606574918	0.10841956290057975	0.2816177306903802	-314.74241573803226	687.2628464429715	4.964011313399098E-4	0.6839286828776805	0.2688465214239237	1.2976210973435216	0.8128284758580178	1.2477558989524904	0.6655128985258792	1.1999571695012938	1.1066804223971143	0.7448036258824088	1.0724017030914887	1.0968025950206455
18000	-6585.363238746506	-6244.789357878168	-340.5738808683382	-6244.789357878168	343.91195976461927	0.5051393732978072	0.22468340836044554	0.3022115318966332	0.2286353773622989	0.24446968238062244	0.10969848243603497	0.989336432765581	0.11205423276157324	0.08066732842910235	0.13925278792097306	-316.1258845469289	686.8468340124407	3.052627025743643E-4	0.6465358452420144	0.434789647518727	1.233681575699922	0.6836044523902399	1.2654392286787743	0.6518123585012895	1.1977375638905274	1.127157564552077	0.6992653096955711	1.091000006818495	1.1171356818465517
21000	-6537.659284684601	-6206.315227639054	-331.34405704554666	-6206.315227639054	338.26941052532254	0.35519654412336815	0.22376159674218765	0.2819127073507167	0.23015047041920048	0.26417522548789524	0.08957603111067011	0.989336432765581	0.11205423276157324	0.08066732842910235	0.0974339627995228	-308.0721364045704	686.8468340124407	2.262369957387235E-4	0.7337186274494761	0.5899607859676888	1.296547935474993	0.6911271964368824	1.1797757052081839	0.7233253016784563	1.1942839716063938	1.123929999245624	0.7164618077427732	1.047379425473266	1.115034596162308
24000	-6542.715724417611	-6210.059338059789	-332.65638635782204	-6210.059338059789	337.942376337811	0.35519654412336815	0.22376159674218765	0.2819127073507167	0.2235492656424877	0.270776430264608	0.11430376175864379	0.989336432765581	0.11205423276157324	0.09025180471671568	0.0974339627995228	-309.51342039120533	657.8705008734562	2.186634238772253E-4	0.7115577472514695	0.46749144324239633	1.2410569149906108	0.7361444660379258	1.2889470725530516	0.6840412902055509	1.179409684139098	1.1210473004902912	0.7409561634081705	1.0426901575104195	1.123416018373001
27000	-6545.869317540967	-6215.651145464896	-330.21817207607097	-6215.651145464896	433.48295267124723	0.3564648377378301	0.22376159674218765	0.274068760729427	0.23139321226377743	0.270776430264608	0.15556180927900273	0.989336432765581	0.10619527569243122	0.09025180471671568	0.11998080388268025	-307.1311020966058	623.395703915264	1.6857840981657088E-4	0.7296382930106949	1.1253625052999652	0.659303757333107	0.9880173900881686	1.0932980046223981	0.8243549697851036	1.1222194911935994	1.1322605901973686	0.7632128279048856	1.0587165529930656	1.134653001210459
30000	-6516.141571340931	-6198.934269082736	-317.2073022581946	-6198.934269082736	296.5341088681291	0.3195171575738565	0.19807471848160124	0.27853642106146714	0.24789549141667544	0.27549336904025623	0.15556180927900273	0.989336432765581	0.1465959705235357	0.07534414938884094	0.11998080388268025	-292.76198612901015	590.2363883984635	3.2968999132977807E-4	0.6599648663228279	1.2515070575196328	0.7190619669936408	0.8521016120205381	1.1422614122633126	0.8002437836819886	1.125495500101405	1.1742072369961916	0.7568682782137504	1.0180957803624926	1.1608916229550086
33000	-6501.784845870686	-6182.09735116266	-319.6874947080258	-6182.09735116266	416.3418923156727	0.3195171575738565	0.19807471848160124	0.28070544439846057	0.24572646807968204	0.27549336904025623	0.15886415920254568	0.989336432765581	0.12011700795418913	0.08530418268539497	0.11998080388268025	-296.95535677477795	550.0475347098422	2.0650059760994808E-4	0.6950787200101223	1.2118307769246424	0.531255904066177	1.041777639762443	1.1382031612038592	0.86118543707899	1.1526604330488208	1.1822478514179626	0.6544647350249859	1.069733508953683	1.1639853785229826
36000	-6509.612526935825	-6186.600266671343	-323.0122602644823	-6186.600266671343	387.72247885215756	0.3195171575738565	0.19807471848160124	0.28070544439846057	0.24572646807968204	0.27549336904025623	0.13852412090365132	1.023573753389377	0.14022206705235016	0.045354638694691266	0.058831969325938455	-302.26270927152507	545.863546285525	1.8391468376864487E-4	0.690906565234285	0.2533471433750259	1.0827607024992796	0.9421630145832833	1.1598054211965505	0.8353993594672198	1.1137063882692444	1.165734013018456	0.7273413466710454	1.072223202319696	1.1595329638550813
39000	-6480.3092382628165	-6161.629531755554	-318.67970650726215	-6161.629531755554	357.1399098641951	0.3730656910198173	0.19807471848160124	0.28070544439846057	0.2445629624658287	0.2766568746541096	0.12822672377877486	0.7621333112322458	0.1339645383905101	0.07123198416334518	0.08272329613041472	-297.4176100446198	514.6276139753816	2.5843827289208945E-4	0.5619119484618003	0.31889055359036744	1.0369112466485975	0.717370293843453	1.3391479211171111	0.8176677700600589	1.1107579402510237	1.139576451566826	0.6844820134821631	1.1068373433666814	1.1651883078481597
42000	-6475.503076107319	-6161.768500395288	-313.73457571203136	-6161.768500395288	351.5868977886968	0.3730656910198173	0.19807471848160124	0.28070544439846057	0.24408624579092422	0.27713359132901405	0.15566700432154953	0.7621333112322458	0.1090551157488511	0.07123198416334518	0.08272329613041472	-292.9805248904635	507.88346759293296	1.522598703764065E-4	0.6350889928440735	1.0398771445286243	0.7713705710178127	0.825678346812953	1.507867637833675	0.6478153671982483	1.2842902065728585	1.0176944171680278	0.6339825485048325	1.1168574247458467	1.1628074827971928
45000	-6471.563163647505	-6154.497205824911	-317.06595782259285	-6154.497205824911	391.645092494569	0.3730656910198173	0.1987217602650254	0.2695924391148423	0.24408624579092422	0.2875995548292082	0.15566700432154953	0.7621333112322458	0.12191171550341462	0.07123198416334518	0.06740526016955008	-295.27924839102275	498.19588244864235	2.619321899190779E-4	0.6218132498777317	1.4483844119542282	0.43799079897703946	1.1919123869871993	1.4656931790595529	0.5734428039240148	1.2823675768853608	1.0942542058797808	0.4833189033721175	1.1237855066493414	1.1522216489323398
